folder_name,type,latitude,longitude,n_images,selected_image_filename,selection_confidence,selection_reason,recommendation_pt,accessibility_for_people_with_disabilities_pct,pedestrian_safety_and_proximity_to_traffic_pct,weather_protection_and_overall_comfort_pct,final_quality_pct,accessibility_for_people_with_disabilities_notes,area_accessibility_description,cleanliness_and_maintenance_issues,lighting_and_visibility_issues,pedestrian_safety_and_proximity_to_traffic_notes,poi_description,shelter_and_seating_issues,weather_protection_and_overall_comfort_notes
bus_41.191749_-8.662427,bus,41.191749,-8.662427,4,41.191749_-8.662427_080_street.png,0.8,"Image 0 shows a bus stop pole/sign partially visible behind a van, which is a clear indicator of a public transport stop. The other images do not show any clear public transport stop infrastructure.","Instalar abrigo com bancos e painéis laterais para proteção contra o clima. Garantir acessibilidade com rampa, zona rebaixada e piso tátil. Implementar iluminação pública adequada no local. Criar ou reforçar separação física entre paragem e a faixa de rodagem para maior segurança dos peões.",3.454231433506045,3.713298791018999,7.901554404145078,5.023028209556707,,,,,,,,
bus_41.191776_-8.641291,bus,41.191776,-8.641291,4,41.191776_-8.641291_193_street.png,0.4,"None of the images clearly show a public transport stop or access point. Image [2] is the best candidate as it shows a street corner and a pedestrian crossing, which are common locations for bus stops, but no stop is clearly visible.","Instalar abrigo com bancos e painéis laterais para proteção contra o tempo. Adaptar o passeio e a passagem de peões com rampas acessíveis e, se possível, pavimento tátil. Reforçar a iluminação direta sobre o ponto de espera. Considerar marcar mais claramente a zona do ponto de paragem para maior segurança e visibilidade.",73.18652849740933,77.46113989637306,47.75474956822107,66.13413932066783,,,,,,,,
bus_41.191794_-8.633554,bus,41.191794,-8.633554,4,41.191794_-8.633554_257_street.png,0.95,"Image [2] clearly shows a bus stop pole/sign on the right side of the image, which is a clear indicator of a public transport stop/access point. The other images do not show any obvious public transport stop features.",1. Remover imediatamente obstáculos e vedações que bloqueiam o acesso à paragem. 2. Instalar abrigo com painéis laterais e banco para conforto dos utentes. 3. Implementar passadeira/prioridade para peões e separadores da via. 4. Construir ou reparar passeio com rampa e piso tátil para acessibilidade. 5. Colocar iluminação pública adequada próxima da paragem e luz direta no abrigo para segurança noturna.,3.454231433506045,3.713298791018999,29.10189982728843,12.089810017271155,,,,,,,,
bus_41.191827_-8.699335,bus,41.191827,-8.699335,4,41.191827_-8.699335_141_street.png,0.95,"Image [1] clearly shows a bus stop pole with a sign and a small green trash bin next to it, which are typical indicators of a public transport stop. The other images do not show any clear public transport stop or access point.",Instalar abrigo com assento e painéis laterais de proteção contra vento e chuva. Garantir rampa e pavimento tátil para acesso a pessoas com mobilidade reduzida. Melhorar a visibilidade noturna com iluminação dedicada junto ao ponto. Adicionar passadeira próxima para atravessagem segura.,56.95164075993091,56.69257340241797,29.10189982728843,47.58203799654577,,,,,,,,
bus_41.191870_-8.662289,bus,41.19187,-8.662289,4,41.191870_-8.662289_260_street.png,0.6,"Image 2 shows a bus stopped at the curb, and through the bus windows, a bus stop pole/sign is visible on the sidewalk, indicating the public transport stop/access point. The other images do not clearly show a stop or access point.",Melhorar acessibilidade com instalação de rampas e pavimento tátil; reforçar a proteção dos peões junto à estrada com barreiras ou zonas de separação; garantir existência de painéis laterais de abrigo e assentos confortáveis; avaliar e instalar iluminação adequada na paragem para maior segurança em período noturno.,36.26943005181347,33.54922279792746,61.61485319516407,43.811168681635,,,,,,,,
bus_41.191873_-8.706155,bus,41.191873,-8.706155,4,41.191873_-8.706155_335_street.png,0.95,"Image 3 clearly shows a bus stop pole and signage on the left side of the road, which is a clear indicator of a public transport stop/access point. The other images do not show such clear features.","Instalar abrigo com painéis laterais transparentes e bancos para maior conforto. Melhorar o pavimento junto ao ponto, garantindo superfície lisa e acessível para pessoas com mobilidade reduzida. Adicionar passadeira com sinalização destacada para atravessamento seguro. Considerar iluminação dedicada no abrigo para maior segurança à noite.",36.26943005181347,56.69257340241797,47.75474956822107,46.90558434081751,,,,,,,,
bus_41.191885_-8.659308,bus,41.191885,-8.659308,4,41.191885_-8.659308_206_street.png,1.0,"Image [2] clearly shows a public transport bus stop shelter with a bench and signage, making it the most definitive depiction of the access point among the options.",Adicionar rampas de acesso ou pavimento tátil para melhorar a acessibilidade. Melhorar ou instalar painéis laterais transparentes para maior proteção contra vento e chuva. Instalar ou reparar iluminação pública próxima à paragem para aumentar a segurança e visibilidade noturna. Reforçar a limpeza e remoção de grafitis no muro adjacente. Considerar ampliar o passeio e instalar barreiras físicas baixas entre a paragem e a estrada para proteção de peões.,56.95164075993091,56.69257340241797,61.61485319516407,58.41968911917098,,,,,,,,
bus_41.191953_-8.663161,bus,41.191953,-8.663161,4,41.191953_-8.663161_257_street.png,0.95,"Image 2 clearly shows a public transport shelter on the right side of the street, which is a recognizable access point for public transport. The other images do not clearly show any public transport stop or access point.","Melhorar o pavimento à volta da paragem, adaptando-o para acessibilidade universal (rampa e pavimento liso ou tátil). Instalar/garantir painéis laterais transparentes no abrigo para melhor proteção contra vento e chuva. Adicionar iluminação dedicada dentro do abrigo para maior segurança e conforto durante a noite. Melhorar a sinalização e criar separador físico ou marcação clara que aumente a segurança dos peões em relação ao trânsito.",56.95164075993091,56.69257340241797,86.96027633851469,66.86816350028785,,,,,,,,
bus_41.191956_-8.663686,bus,41.191956,-8.663686,4,41.191956_-8.663686_348_street.png,1.0,"Image 3 clearly shows a public transport stop shelter with a bench and signage, making it the most definitive depiction of the access point among the options.","Adicionar iluminação pública próxima ao abrigo ou luzes interiores para melhorar a segurança e visibilidade à noite. Melhorar a acessibilidade com instalação de pavimento tátil e garantir espaço livre para cadeiras de rodas. Considerar bancos com encosto para maior conforto, especialmente para idosos. Se possível, instalar proteção lateral adicional para maior abrigo contra vento e chuva.",85.70811744386873,77.46113989637306,86.96027633851469,83.37651122625216,,,,,,,,
bus_41.191969_-8.705266,bus,41.191969,-8.705266,4,41.191969_-8.705266_149_street.png,0.95,"Image [1] clearly shows a blue pole on the sidewalk, which is characteristic of a public transport stop sign or marker. The other images do not show any clear indication of a public transport stop or access point.",Instalar abrigo com bancos e proteção lateral contra chuva/vento; implementar rampa ou rebaixamento de passeio para pessoas com mobilidade reduzida; adicionar iluminação pública junto à paragem; sinalizar melhor o local para peões e garantir acessibilidade universal.,36.26943005181347,56.69257340241797,29.10189982728843,40.68796776050663,,,,,,,,
bus_41.192018_-8.668453,bus,41.192018,-8.668453,4,41.192018_-8.668453_266_street.png,0.98,"Image [2] clearly shows a bus stop shelter and sign on the sidewalk, which is a clear indicator of a public transport access point. The other images do not show any obvious public transport stop infrastructure.","Adicionar ou reparar painéis laterais no abrigo para melhor proteção contra vento e chuva. Garantir a existência de bancos confortáveis e acessíveis. Melhorar a marcação tátil e rampas rebaixadas, especialmente na zona da passagem de peões. Instalar iluminação dedicada dentro do abrigo para maior segurança durante a noite.",94.38687392055267,91.79620034542314,72.9706390328152,86.384571099597,,,,,,,,
bus_41.192030_-8.669537,bus,41.19203,-8.669537,4,41.192030_-8.669537_178_street.png,0.6,"Image 1 shows a pole with a sign next to the road, which is a common indicator of a public transport stop. The other images do not clearly show any public transport stop or access point.","Instalar abrigo com bancos e painéis laterais para proteção contra chuva e vento. Garantir acessibilidade com rampas e pavimento regular. Sinalizar e criar zona de segurança para peões, incluindo passagem pedonal visível. Reforçar a iluminação no ponto de paragem para maior segurança noturna.",15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
bus_41.192209_-8.668683,bus,41.192209,-8.668683,4,41.192209_-8.668683_335_street.png,0.98,"Image 3 clearly shows a public transport stop shelter with a bench and signage, making it the most definitive depiction of the access point among the options.","Adicionar ou reparar painéis laterais transparentes no abrigo para proteção contra vento e chuva. Melhorar o acesso para pessoas com mobilidade reduzida, incluindo rampa suave e pavimento regular. Instalar iluminação dedicada sob o abrigo para maior visibilidade à noite. Rever o banco, garantindo que existe e é confortável.",56.95164075993091,56.69257340241797,61.61485319516407,58.41968911917098,,,,,,,,
bus_41.192300_-8.611459,bus,41.1923,-8.611459,4,41.192300_-8.611459_003_street.png,0.7,"Image 0 shows a bus on the street, which strongly suggests the presence of a public transport stop nearby. While the actual stop infrastructure (sign, shelter, etc.) is not clearly visible, this is the best available candidate among the images provided.","Instalar abrigo com painéis laterais de vidro/policarbonato e marcas de segurança; acrescentar banco adequado e resistente; alargar o passeio na zona da paragem, removendo obstáculos e criando rampa de acesso; instalar iluminação específica na paragem para maior segurança e visibilidade; marcar passadeira próxima para facilitar o atravessamento dos peões.",36.26943005181347,14.248704663212436,29.10189982728843,26.54001151410478,,,,,,,,
bus_41.192305_-8.611515,bus,41.192305,-8.611515,4,41.192305_-8.611515_003_street.png,0.8,"Image 0 shows a bus on the street, which strongly suggests the presence of a public transport stop nearby. The bus is stopped at the curb, indicating this is likely a bus stop location, even though the actual stop sign or shelter is not clearly visible. The other images do not show any clear indication of a public transport stop or access point.","Instalar abrigo de paragem com bancos e painéis laterais para proteção contra chuva e vento. Alargar o passeio ou criar uma baía para o autocarro, aumentando a segurança do peão. Implementar rampas e corte de lancil acessível para cadeiras de rodas. Melhorar a iluminação junto ao ponto de paragem para maior visibilidade à noite.",36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
